"Sr.","Direction","Stop Name Marathi","stop_name","stop_id","stop_lat","stop_lon","zone_id"
803,"UP","रामवाडी जकात नाका","Ramwadi Jakat Naka","RAJAN1",18.5549351,73.9050007,"RAJAN1"
804,"Down","रामवाडी जकात नाका","Ramwadi Jakat Naka","RAJAN2",18.5549351,73.9050007,"RAJAN2"
805,"UP","रेंजहिल्स कॉर्नर","Rangehills Corner","RACOR1",18.53753,73.8351,"RACOR1"
806,"UP","रावेत  चौक","Ravet Chowk","RAVCH2",18.644364,73.744388,"RAVCH2"
807,"Down","रावेत चौक","Ravet Chowk","RAVCH1",18.644804,73.744185,"RAVCH1"
808,"UP","रावेत  पंपिंग  स्टेशन","Ravet Pumping Station","RAPUS2",18.643249,73.749638,"RAPUS2"
809,"Down","रावेत पंपिंग स्टेशन","Ravet Pumping Station","RAPUS1",18.643523,73.749145,"RAPUS1"
811,"UP","रायकरवस्ती","Raykarvasti","RAYKA1",18.45435,73.811604,"RAYKA1"
813,"Down","रायकर वस्ती","Raykarvasti","RAYKA2",18.453936,73.811613,"RAYKA2"
814,"UP","आर. डी. कॉलनी","RD Colony","RDCOL2",18.57713,73.876413,"RDCOL2"
815,"Down","आरडी कॉलनी","RD Colony","RDCOL1",18.576766,73.876625,"RDCOL1"
816,"UP","रेणूका बंगला","Renuka Bungalow","REBUN2",18.573509,73.884586,"REBUN2"
817,"Down","रेणूका बंगला","Renuka Bungalow","REBUN1",18.573396,73.884583,"REBUN1"
818,"Down","रोज आयकॉन","Rose Icon","ROICO2",18.593191,73.798312,"ROICO2"
819,"UP","रोजलॅंड निसर्ग निर्मिती सोसायटी","Roseland Nisarga Nirmiti Society","RONIN1",18.59672868,73.79464477,"RONIN1"
820,"Down","रोजलॅंड निसर्ग निर्मिती सोसायटी","Roseland Nisarga Nirmiti Society","RONIN2",18.59682772,73.79423937,"RONIN2"
821,"UP","रोजलॅंड सोसायटी","Roseland Society","ROSOC1",18.593587,73.794728,"ROSOC1"
822,"Down","रोजलॅंड सोसायटी","Roseland Society","ROSOC2",18.59351,73.794725,"ROSOC2"
823,"UP","आरएसबी","RSB","RSB001",18.666023,74.09544,"RSB001"
824,"Down","आरएसबी","RSB","RSB002",18.666023,74.09544,"RSB002"
825,"UP","आर.टी.ओ.","RTO","RTO001",18.529621,73.862395,"RTO001"
826,"Down","आर.टी.ओ.","RTO","RTO002",18.529854,73.8627,"RTO002"
827,"UP","रूबी हॉल","Ruby Hall","RUHAL1",18.5329914,73.8779678,"RUHAL1"
828,"UP","रुस्टन कंपनी","Ruston Company","RUCOM2",18.6485867,73.7864267,"RUCOM2"
829,"Down","रुस्टन कंपनी","Ruston Company","RUCOM1",18.6482664,73.7871881,"RUCOM1"
830,"UP","सादलबाबा दर्गा","Sadalbaba Darga","SADAR2",18.544261,73.878138,"SADAR2"
831,"Down","सादलबाबा  दर्गा","Sadalbaba Darga","SADAR1",18.544253,73.878097,"SADAR1"
832,"UP","सदाशिव पेठ हौद","Sadashiv Peth Haud","SAPEH2",18.513577,73.850625,"SAPEH2"
833,"UP","सहजानंद सोसायटी","Sahajanand Society","SASOC1",18.496477,73.802126,"SASOC1"
834,"Down","सहजानंद सोसायटी","Sahajanand Society","SASOC2",18.496492,73.80196,"SASOC2"
835,"UP","साई चौक पिंपळे सौदागर","Sai Chowk Pimple Saudagar","SACHP1",18.59306678,73.7858638,"SACHP1"
836,"Down","साई चौक पिंपळे सौदागर","Sai Chowk Pimple Saudagar","SACHP2",18.59317386,73.78591577,"SACHP2"
837,"UP","साई चौक वाकड नासिक फाटा रोड","Sai Chowk Wakad Nasik Phata Road","SACHW1",18.59306678,73.7858638,"SACHW1"
838,"Down","साई चौक वाकड नासिक फाटा रोड","Sai Chowk Wakad Nasik Phata Road","SACHW2",18.59317386,73.78591577,"SACHW2"
839,"UP","साई पुरम चौक","Sai Puram Chowk","SAPUC1",18.446704,73.814531,"SAPUC1"
840,"Down","साई पुरम चौक","Sai Puram Chowk","SAPUC2",18.446736,73.814666,"SAPUC2"
841,"UP","साई सत्यम सोसायटी","Sai Satyam Society","SASAS1",18.574864,73.960232,"SASAS1"
842,"Down","साई सत्यम सोसायटी","Sai Satyam Society","SASAS2",18.574233,73.959068,"SASAS2"
843,"UP","साईबाबा मंदिर खराडी","Saibaba Mandir Kharadi","SAMAK1",18.555254,73.934253,"SAMAK1"
844,"Down","साईबाबा मंदिर खराडी","Saibaba Mandir Kharadi","SAMAK2",18.55554,73.934025,"SAMAK2"
845,"UP","साईनाथ नगर","Sainathnagar","SAINA1",18.54011,73.931883,"SAINA1"
846,"Down","साईनाथनगर","Sainathnagar","SAINA2",18.540092,73.931802,"SAINA2"
847,"UP","सैनिकवाडी","Sainikwadi","SAINI1",18.553666,73.91654,"SAINI1"
848,"Down","सैनिकवाडी","Sainikwadi","SAINI2",18.553731,73.916493,"SAINI2"
849,"UP","सणसवाडी नगर रोड","Sanaswadi Nagar Road","SANAR1",18.670935,74.101089,"SANAR1"
850,"Down","सणसवाडी नगर रोड","Sanaswadi Nagar Road","SANAR2",18.670935,74.101089,"SANAR2"
851,"UP","सॅन्डविक","Sandvik Company","SACOM1",18.595338,73.828985,"SACOM1"
852,"Down","सॅन्डविक कंपनी","Sandvik Company","SACOM2",18.594308,73.829912,"SACOM2"
853,"UP","साने चौक","Sane Chowk","SACHO1",18.670185,73.798076,"SACHO1"
854,"Down","साने चौक","Sane Chowk","SACHO2",18.67028,73.798132,"SACHO2"
855,"UP","संगमवाडी  फाटा","Sangamwadi Phata","SMPHA1",18.536611,73.862367,"SMPHA1"
856,"Down","संगमवाडी फाटा","Sangamwadi Phata","SMPHA2",18.536611,73.862367,"SMPHA2"
857,"UP","संगर्षनगर","Sangarshnagar","SANGA1",18.559048,73.931278,"SANGA1"
858,"Down","संगर्षनगर","Sangarshnagar","SANGA2",18.559162,73.931325,"SANGA2"
859,"UP","सांगवी फाटा","Sangvi Phata","SAPHA1",18.572595,73.807257,"SAPHA1"
860,"Down","सांगवी फाटा","Sangvi Phata","SAPHA2",18.573403,73.806893,"SAPHA2"
861,"UP","संजय पार्क","Sanjay Park","SAPAR1",18.572189,73.899458,"SAPAR1"
862,"Down","संजय पार्क","Sanjay Park","SAPAR2",18.572394,73.899765,"SAPAR2"
863,"UP","संत तुकाराम मंगल कार्यालय","Sant Tukaram Mangal Karyalay","SATUM1",18.598993,73.743707,"SATUM1"
864,"Down","संत तुकाराममंगल कार्यालय","Sant Tukaram Mangal Karyalay","SATUM2",18.599402,73.744126,"SATUM2"
865,"UP","साप्रस पोस्ट","Sapras Post","SAPOS1",18.5499,73.86947,"SAPOS1"
866,"Down","साप्रस पोस्ट","Sapras Post","SAPOS2",18.5499,73.86947,"SAPOS2"
867,"UP","सारंग सोसायटी","Sarang Society","SHSOC1",18.489551,73.849875,"SHSOC1"
868,"Down","सारंग सोसायटी","Sarang Society","SHSOC2",18.489359,73.849743,"SHSOC2"
869,"UP","सारसबाग","Sarasbaug","SARAS1",18.503142,73.853688,"SARAS1"
870,"UP","सर्पोद्यान","Sarpodyan","SARPO2",18.4546089,73.8585128,"SARPO2"
871,"Down","सर्पोद्यान","Sarpodyan","SARPO1",18.453802,73.858528,"SARPO1"
872,"UP","ससून हॉस्पिटल ","Sasoon Hospital","SAHOS2",18.525058,73.871446,"SAHOS2"
873,"Down","ससून हॉस्पिटल ","Sasoon Hospital","SAHOS1",18.525058,73.871446,"SAHOS1"
874,"UP","सातव हायस्कुल","Satav Highschool","SAHIG2",18.580807,73.979245,"SAHIG2"
875,"Down","सातव हायस्कुल","Satav Highschool","SAHIG1",18.58064,73.978992,"SAHIG1"
876,"UP","सातववाडी","Satavwadi","SATAV2",18.49493,73.945456,"SATAV2"
877,"Down","सातववाडी","Satavwadi","SATAV1",18.497009,73.942955,"SATAV1"
878,"UP","साठे बिस्किट","Sathe Biscuit","SABIS2",18.570485,73.878916,"SABIS2"
879,"Down","साठे बिस्किट","Sathe Biscuit","SABIS1",18.57048,73.878897,"SABIS1"
880,"Down","सावरकर भवन","Savarkar Bhavan","SABHA2",18.5223533,73.8495933,"SABHA2"
881,"UP","सावित्रीबाई  फुले  उद्यान","Savitribai Phule Udyan","SAPHU1",18.59193473,73.7827981,"SAPHU1"
882,"Down","सावित्रीबाई फुले उद्यान","Savitribai Phule Udyan","SAPHU2",18.59210393,73.78277903,"SAPHU2"
883,"UP","सावतामाळी मंदिर","Sawtamali Mandir","SAMAN1",18.592196,73.759265,"SAMAN1"
884,"Down","सावतामाळी मंदिर","Sawtamali Mandir","SAMAN2",18.592078,73.754691,"SAMAN2"
885,"UP","सिको कंपनी","Seco Company","SECOM1",18.653845,74.077793,"SECOM1"
886,"Down","सिको कंपनी","Seco Company","SECOM2",18.653845,74.077793,"SECOM2"
887,"Down","शाहू चौक","Shahu Chowk","SHCHO1",18.509703,73.85789,"SHCHO1"
888,"UP","शनिपार","Shanipar","SHANI2",18.512204,73.853853,"SHANI2"
889,"UP","शनिवारवाडा","Shaniwarwada","SHANI1",18.519732,73.854501,"SHANI1"
890,"UP","शंकर महाराज मठ","Shankar Maharaj Math","SHMAM2",18.4675771,73.8576868,"SHMAM2"
891,"Down","शंकर महाराज मठ","Shankar Maharaj Math","SHMAM1",18.468671,73.857704,"SHMAM1"
892,"UP","शांतीनगर","Shantinagar","SHANT2",18.568624,73.875692,"SHANT2"
893,"Down","शांतीनगर","Shantinagar","SHANT1",18.568536,73.875814,"SHANT1"
894,"UP","शारदानगर","Sharadnagar","SHARA2",18.666739,73.799554,"SHARA2"
895,"Down","शारदानगर","Sharadnagar","SHARA1",18.666238,73.799466,"SHARA1"
896,"UP","शास्त्री चौक","Shastri Chowk","SHACH2",18.624524,73.858787,"SHACH2"
897,"Down","शास्त्री चौक","Shastri Chowk","SHACH1",18.624535,73.858831,"SHACH1"
898,"UP","शास्त्रीनगर नगर रोड","Shastrinagar Nagar Road","SHNAR2",18.552268,73.897326,"SHNAR2"
899,"Down","शास्त्रीनगर नगर रोड","Shastrinagar Nagar Road","SHNAR1",18.551971,73.895846,"SHNAR1"
900,"UP","शास्त्री नगर पोलीस चौकी","Shastrinagar Police Chowky","SHPOC2",18.506681,73.802753,"SHPOC2"
901,"Down","शास्त्री नगर पोलीस चौकी","Shastrinagar Police Chowky","SHPOC1",18.505873,73.80258,"SHPOC1"
902,"UP","शेती महामंडळ","Sheti Mahamandal","SHMAH2",18.524673,73.829553,"SHMAH2"
903,"Down","शेती महामंडळ","Sheti Mahamandal","SHMAH1",18.524597,73.829702,"SHMAH1"
904,"UP","शेवाळवाडी","Shewalwadi","SHEWA2",18.49645,73.96964,"SHEWA2"
905,"Down","शेवाळवाडी","Shewalwadi","SHEWA1",18.496653,73.969951,"SHEWA1"
906,"UP","शेवाळवाडी मार्केट","Shewalwadi Market","SHMAR2",18.497652,73.961262,"SHMAR2"
907,"Down","शेवाळवाडी मार्केट","Shewalwadi Market","SHMAR1",18.499444,73.963204,"SHMAR1"
908,"UP","शिक्रापूर फाटा","Shikrapur Phata","SHPHA2",18.69217,74.13216,"SHPHA2"
909,"Down","शिक्रापूर फाटा","Shikrapur Phata","SHPHA1",18.69217,74.13216,"SHPHA1"
910,"Down","शीतलबाग","Shitalbaug","SHITA2",18.617318,73.843903,"SHITA2"
911,"UP","शीतेज","Shitej","SHITE1",18.686039,74.139304,"SHITE1"
912,"Down","शीतेज","Shitej","SHITE2",18.686039,74.139304,"SHITE2"
913,"UP","शिवाजी चौक हिंजवडी","Shivaji Chowk Hinjawadi","SHCHH1",18.590952,73.73889,"SHCHH1"
914,"Down","शिवाजी चौक हिंजवडी","Shivaji Chowk Hinjawadi","SHCHH2",18.591606,73.738883,"SHCHH2"
915,"UP","शिवाजी हौसिंग सोसायटी","Shivaji Housing Society","SHHOS1",18.530148,73.829883,"SHHOS1"
916,"Down","शिवाजी हौसिंग सोसायटी","Shivaji Housing Society","SHHOS2",18.53014,73.830055,"SHHOS2"
917,"Down","शिवाजी मराठा हायस्कूल","Shivaji Maratha Highschool","SVMAH1",18.505986,73.858434,"SVMAH1"
918,"UP","शिवाजी पुतळा","Shivaji Putla","SHPUT2",18.526309,73.852866,"SHPUT2"
919,"Down","शिवाजी पुतळा","Shivaji Putla","SHPUT1",18.526318,73.852793,"SHPUT1"
920,"UP","शिवार चौक","Shivar Chowk","SVCHO2",18.594907,73.788771,"SVCHO2"
921,"Down","शिवार चौक","Shivar Chowk","SVCHO1",18.594933,73.788684,"SVCHO1"
922,"UP","शिवदर्शन","Shivdarshan","SHIVD2",18.492602,73.853329,"SHIVD2"
923,"Down","शिवदर्शन","Shivdarshan","SHIVD1",18.492556,73.853213,"SHIVD1"
925,"UP","शिवराजनगर","Shivraj Nagar","SHNAG1",18.599417,73.780394,"SHNAG1"
927,"Down","शिवराजनगर","Shivraj Nagar","SHNAG2",18.599592,73.780655,"SHNAG2"
928,"UP","श्रम साफल्य","Shram Safalya","SHSAF2",18.557577,73.926755,"SHSAF2"
929,"Down","श्रम साफल्य","Shram Safalya","SHSAF1",18.557547,73.926229,"SHSAF1"
930,"UP","शुभम सोसायटी नगर रोड","Shubham Society Nagar Road","SHSON2",18.554663,73.91947,"SHSON2"
931,"Down","शुभम सोसायटी नगर रोड","Shubham Society Nagar Road","SHSON1",18.554589,73.919462,"SHSON1"
932,"UP","सिमेन्स","Siemens","SIEME2",18.591,73.732934,"SIEME2"
933,"Down","सिमेन्स","Siemens","SIEME1",18.591144,73.733002,"SIEME1"
934,"UP","सिमला ऑफिस","Simla Office","SIOFF2",18.53024,73.849262,"SIOFF2"
935,"Down","सिमला ऑफिस","Simla Office","SIOFF1",18.530748,73.847968,"SIOFF1"
936,"UP","सिंध कॉलनी औंध रोड","Sindh Colony Aundh Road","SICOA2",18.556615,73.817635,"SICOA2"
937,"Down","सिंध कॉलनी औंध रोड","Sindh Colony Aundh Road","SICOA1",18.556645,73.81788,"SICOA1"
938,"UP","एसकेएफ","SKF","SKF002",18.634311,73.781927,"SKF002"
939,"Down","एसकेएफ","SKF","SKF001",18.633816,73.781574,"SKF001"
940,"UP","एसएनडीटी कॉलेज","SNDT College","SNCOL2",18.507223,73.828295,"SNCOL2"
941,"Down","एसएनडीटी कॉलेज","SNDT College","SNCOL1",18.507318,73.828873,"SNCOL1"
942,"UP","सोमेश्वर मंदिर","Someshwar Mandir","SOMAN2",18.560234,73.921345,"SOMAN2"
943,"Down","सोमेश्वर मंदिर","Someshwar Mandir","SOMAN1",18.559708,73.921204,"SOMAN1"
944,"UP","सोमनाथनगर","Somnathnagar","SOMNA2",18.55732,73.921345,"SOMNA2"
945,"Down","सोमनाथनगर","Somnathnagar","SOMNA1",18.556796,73.921375,"SOMNA1"
946,"UP","सोनल हॉल","Sonal Hall","SOHAL2",18.510475,73.834811,"SOHAL2"
947,"Down","सोनल हॉल","Sonal Hall","SOHAL1",18.510598,73.83528,"SOHAL1"
948,"UP","सोनावणे हॉस्पिटल","Sonavane Hospital","SOHOS2",18.505712,73.868416,"SOHOS2"
949,"Down","सोनावणे  हॉस्पिटल","Sonavane Hospital","SOHOS1",18.505767,73.868594,"SOHOS1"
950,"UP","सोनवणे हॉस्पीटल","Sonawne Hospital","SWHOS2",18.505712,73.868416,"SWHOS2"
951,"Down","सोनवणे हॉस्पीटल","Sonawne Hospital","SWHOS1",18.505767,73.868594,"SWHOS1"
952,"Down","सोन्या मारुती चौक","Sonya Maruti Chowk","SOMAC2",18.515999,73.859798,"SOMAC2"
953,"UP","सोयरीक मंगल कार्यालय","Soyrik Mangal Karyalay","SOMAK1",18.577125,73.968456,"SOMAK1"
954,"Down","सोयरीक मंगल कार्यालय","Soyrik Mangal Karyalay","SOMAK2",18.577086,73.968486,"SOMAK2"
955,"UP","सृष्टी चौक","Srushti Chowk","SRCHO1",18.596907,73.816896,"SRCHO1"
956,"Down","सृष्टी चौक","Srushti Chowk","SRCHO2",18.596954,73.816975,"SRCHO2"
957,"UP","एसटी कॉलनी","ST Colony","STCOL1",18.4919064,73.8575699,"STCOL1"
958,"Down","एसटी कॉलनी","ST Colony","STCOL2",18.493042,73.8578889,"STCOL2"
959,"UP","एसटी स्टॅन्ड ग्रामपंचायत तळेगाव","ST Stand Grampanchayat Talegaon","STSTG1",18.66749,74.15012,"STSTG1"
960,"Down","एसटी स्टॅन्ड ग्रामपंचायत तळेगाव","ST Stand Grampanchayat Talegaon","STSTG2",18.66749,74.15012,"STSTG2"
961,"UP","एसटी विभागीय कार्यालय","ST Vibhagiya Karyalay","STVIK1",18.500554,73.866452,"STVIK1"
962,"Down","एसटी विभागीय कार्यालय","ST Vibhagiya Karyalay","STVIK2",18.50103,73.86812,"STVIK2"
963,"UP","सुदर्शन नगर","Sudarshannagar","SUDAR1",18.59823,73.811978,"SUDAR1"
964,"Down","सुदर्शन नगर","Sudarshannagar","SUDAR2",18.598218,73.812023,"SUDAR2"
965,"UP","सुखवानी लॉन्स","Sukhvani Lawns","SULAW1",18.593778,73.801951,"SULAW1"
966,"Down","सुखवानी लॉन्स","Sukhvani Lawns","SULAW2",18.594199,73.802074,"SULAW2"
967,"UP","सुंदराबाई  स्कूल","Sundrabai School","SUSCH1",18.557587,73.928244,"SUSCH1"
968,"Down","सुंदराबाई स्कूल","Sundrabai School","SUSCH2",18.557697,73.928135,"SUSCH2"
969,"UP","सुनितानगर","Sunitanagar","SUNIT1",18.559611,73.928058,"SUNIT1"
970,"Down","सुनितानगर","Sunitanagar","SUNIT2",18.559751,73.928007,"SUNIT2"
971,"UP","स्वारगेट","Swargate","SWARG1",18.49927,73.858114,"SWARG1"
972,"Down","स्वारगेट","Swargate","SWARG2",18.498924,73.85855,"SWARG2"
973,"UP","स्वारगेट कॉर्नर","Swargate Corner","SWCOR1",18.50158,73.85788,"SWCOR1"
974,"UP","स्वारगेट डेपो","Swargate Depo","SWDEP2",18.500318,73.861394,"SWDEP2"
975,"Down","स्वारगेट डेपो","Swargate Depo","SWDEP1",18.500108,73.86118,"SWDEP1"
976,"UP","तळेगाव ढमढेरे बाजार","Talegaon Dhamdhere Bazar","TADHB2",18.667027,74.156785,"TADHB2"
977,"Down","तळेगाव ढमढेरे बाजार","Talegaon Dhamdhere Bazar","TADHB1",18.667027,74.156785,"TADHB1"
978,"UP","तळेगाव फाटा एसटी स्टॅन्ड","Talegaon Phata ST Stand","TAPHS2",18.691963,74.135062,"TAPHS2"
979,"Down","तळेगाव फाटा एसटी स्टॅन्ड","Talegaon Phata ST Stand","TAPHS1",18.691963,74.135062,"TAPHS1"
980,"UP","तपोधाम","Tapodham","TAPOD2",18.481977,73.807508,"TAPOD2"
981,"Down","तपोधाम","Tapodham","TAPOD1",18.482031,73.807806,"TAPOD1"
983,"UP","टाटा गार्डरूम","Tata Guardroom","TAGUA1",18.562955,73.928635,"TAGUA1"
984,"Down","टाटा गार्ड रूम","Tata Guardroom","TAGUA2",18.56290833,73.92863667,"TAGUA2"
986,"UP","टाटा जॉन्सन","Tata Johnsan","TAJOH2",18.594354,73.728016,"TAJOH2"
987,"Down","टाटा जॉन्सन","Tata Johnsan","TAJOH1",18.594508,73.728077,"TAJOH1"
988,"UP","टाटा मोटर्स","Tata Motors","TAMOT2",18.58511,73.696699,"TAMOT2"
989,"Down","टाटा मोटर्स","Tata Motors","TAMOT1",18.585131,73.696387,"TAMOT1"
990,"UP","ताथवडे","Tathwade","TATHW2",18.629213,73.753689,"TATHW2"
991,"Down","ताथवडे","Tathwade","TATHW1",18.629383,73.753946,"TATHW1"
992,"UP","टेक महेंद्रा","Tech Mahindra","TEMAH2",18.580904,73.68781,"TEMAH2"
993,"Down","टेक महेंद्रा","Tech Mahindra","TEMAH1",18.581104,73.687604,"TEMAH1"
994,"UP","टेल्को कंपनी","Telco Company","TECOM2",18.644154,73.818869,"TECOM2"
995,"Down","टेल्को कंपनी","Telco Company","TECOM1",18.64481,73.818215,"TECOM1"
996,"UP","टेल्को गोडाउन","Telco Godown","TEGOD2",18.627229,73.874415,"TEGOD2"
997,"Down","टेल्को गोडाउन","Telco Godown","TEGOD1",18.627534,73.87457,"TEGOD1"
998,"UP","टेम्पो चौक","Tempo Chowk","TECHO2",18.550736,73.92103,"TECHO2"
999,"Down","टेम्पो चौक","Tempo Chowk","TECHO1",18.550975,73.920919,"TECHO1"
1000,"UP","थेरगाव","Thergaon","THERG2",18.616405,73.766224,"THERG2"
1001,"Down","थेरगाव","Thergaon","THERG1",,,"THERG1"
1002,"UP","थेरगांव फाटा","Thergaon Phata","THPHA2",18.616405,73.766224,"THPHA2"
1003,"Down","थेरगांव फाटा","Thergaon Phata","THPHA1",18.616405,73.766224,"THPHA1"
1004,"UP","थरमॅक्स कंपनी","Thermax Company","THCOM2",18.660516,73.793332,"THCOM2"
1005,"Down","थरमॅक्स कंपनी","Thermax Company","THCOM1",18.660455,73.793426,"THCOM1"
1006,"UP","थरमॅक्स कंपनी चौक","Thermax Company Chowk","THCOC2",18.660822,73.793508,"THCOC2"
1007,"Down","थरमॅक्स कंपनी चौक","Thermax Company Chowk","THCOC1",18.660446,73.793541,"THCOC1"
1008,"UP","टिळक चौक","Tilak Chowk","TICHO2",18.659436,73.777836,"TICHO2"
1009,"Down","टिळक चौक","Tilak Chowk","TICHO1",18.659537,73.777878,"TICHO1"
1010,"UP","टिळेकर वस्ती","Tilekarvasti","TILEK2",18.508668,73.929936,"TILEK2"
1011,"Down","टिळेकरवस्ती","Tilekarvasti","TILEK1",18.507554,73.929196,"TILEK1"
1012,"UP","टिंगरे नगर","Tingarenagar","TINGA2",18.5760918,73.8907547,"TINGA2"
1013,"Down","टिंगरेनगर","Tingarenagar","TINGA1",18.574257,73.891411,"TINGA1"
1014,"UP","त्रिकोणी  बाग","Trikoni Baug","TRBAU2",18.564279,73.853764,"TRBAU2"
1015,"Down","त्रिकोणी बाग","Trikoni Baug","TRBAU1",18.56416,73.853558,"TRBAU1"
1016,"UP","तुकाईदर्शन","Tukaidarshan","TUKAI2",18.491402,73.94891,"TUKAI2"
1017,"Down","तुकाई दर्शन","Tukaidarshan","TUKAI1",18.491532,73.94905,"TUKAI1"
1018,"UP","तुळापूर फाटा","Tulapur Phata","TUPHA2",18.627172,74.034214,"TUPHA2"
1019,"Down","तुळापूर फाटा","Tulapur Phata","TUPHA1",18.627172,74.034214,"TUPHA1"
1020,"UP","वडाचा स्टॉप","Vadacha Stop","VASTO2",18.491163,73.815115,"VASTO2"
1021,"Down","वडाचा स्टॉप","Vadacha Stop","VASTO1",18.491199,73.815254,"VASTO1"
1022,"UP","वडगाव बु.फाटा","Vadgaon Bk Phata","VABKP2",18.466666,73.817439,"VABKP2"
1023,"Down","वडगाव बु.फाटा","Vadgaon Bk Phata","VABKP1",18.467121,73.818242,"VABKP1"
1024,"UP","वडगाव  शेरी","Vadgaonsheri","VADG11",18.54348,73.9238,"VADG11"
1025,"UP","वडगावशेरी","Vadgaonsheri","VADG01",18.542737,73.923526,"VADG01"
1026,"Down","वडगाव शेरी","Vadgaonsheri","VADG12",18.54686,73.92415,"VADG12"
1027,"Down","वडगावशेरी","Vadgaonsheri","VADG02",18.543189,73.923196,"VADG02"
1028,"UP","वडगावशेरी फाटा","Vadgaonsheri Phata","VAPHA2",18.558905,73.91236833,"VAPHA2"
1029,"Down","वडगावशेरी फाटा","Vadgaonsheri Phata","VAPHA1",18.55892333,73.91233333,"VAPHA1"
1030,"UP","वैदुवाडी","Vaiduwadi","VAIDU2",18.503786,73.922166,"VAIDU2"
1031,"Down","वैदुवाडी","Vaiduwadi","VAIDU1",18.504201,73.921003,"VAIDU1"
1032,"UP","वल्लभनगर","Vallabhnagar","VALLA2",18.615111,73.814916,"VALLA2"
1033,"Down","वल्लभनगर","Vallabhnagar","VALLA1",18.613111,73.817296,"VALLA1"
1034,"UP","वनाज कंपनी","Vanaj Company","VACOM2",18.507099,73.803898,"VACOM2"
1035,"Down","वनाज कंपनी","Vanaj Company","VACOM1",18.506921,73.80402,"VACOM1"
1036,"UP","वनाज कॉर्नर","Vanaj Corner","VACOR2",18.507647,73.808093,"VACOR2"
1037,"Down","वनाज कॉर्नर","Vanaj Corner","VACOR1",18.50779,73.807254,"VACOR1"
1038,"Down","वसंत टॉकीज","Vasant Talkies","VATAL2",18.518226,73.856231,"VATAL2"
1039,"UP","व्हेईकल डेपो","Vehicle Depo","VEDEP1",18.565508,73.85483,"VEDEP1"
1040,"Down","व्हेईकल डेपो","Vehicle Depo","VEDEP2",18.563532,73.856534,"VEDEP2"
1041,"Down","विजय टॉकीज","Vijay Talkies","VITAL1",18.513724,73.846216,"VITAL1"
1042,"UP","विक्रीकर कार्यालय ","Vikrikar Karyalay","VIKAR2",18.554505,73.889996,"VIKAR2"
1043,"Down","विक्रीकर कार्यालय ","Vikrikar Karyalay","VIKAR1",18.554261,73.89009,"VIKAR1"
1044,"UP","विमाननगर कॉर्नर","Vimannagar Corner","VICOR2",18.56136667,73.91955167,"VICOR2"
1045,"Down","विमाननगर कॉर्नर","Vimannagar Corner","VICOR1",18.561225,73.91957667,"VICOR1"
1046,"UP","विशालनगर","Vishalnagar","VISHA2",18.588087,73.784362,"VISHA2"
1047,"Down","विशालनगर","Vishalnagar","VISHA1",18.588332,73.784748,"VISHA1"
1048,"UP","विष्णू उद्योग","Vishnu Udyog","VIUDY2",18.541101,73.931666,"VIUDY2"
1049,"Down","विष्णू उद्योग","Vishnu Udyog","VIUDY1",18.54469,73.930812,"VIUDY1"
1050,"UP","विश्राम बाग वाडा","Vishrambaugwada","VISHB1",18.513615,73.852639,"VISHB1"
1051,"UP","विश्रांतवाडी","Vishrantwadi","VISHR1",18.572757,73.8791,"VISHR1"
1052,"Down","विश्रांतवाडी","Vishrantwadi","VISHR2",18.57274,73.879094,"VISHR2"
1053,"UP","विश्वशांती कॉलनी पीके चौक","Vishvashanti Colony PK Chowk","VICOP1",18.59808326,73.79902193,"VICOP1"
1054,"Down","विश्वशांती कॉलनी पीके चौक","Vishvashanti Colony PK Chowk","VICOP2",18.59809956,73.79904275,"VICOP2"
1055,"UP","वीटभट्टी थेरगाव","Vittbhati Thergaon","VITHE1",,,"VITHE1"
1056,"Down","वीटभट्टी थेरगाव","Vittbhati Thergaon","VITHE2",,,"VITHE2"
1057,"UP","विठ्लवाडी जकात नाका","Vitthalwadi Jakat Naka","VIJAN1",18.491231,73.833099,"VIJAN1"
1058,"Down","विठ्लवाडी जकात नाका","Vitthalwadi Jakat Naka","VIJAN2",18.490705,73.832867,"VIJAN2"
1059,"UP","विठ्ठलवाडी नगर रोड","Vitthalwadi Nagar Road","VINAR1",18.60188,74.01117,"VINAR1"
1060,"Down","विठ्ठलवाडी नगर रोड","Vitthalwadi Nagar Road","VINAR2",18.60188,74.01117,"VINAR2"
1061,"UP","विठ्ठलवाडी सिंहगड रोड ","Vitthalwadi Sinhagad Road","VISIR1",18.484913,73.827857,"VISIR1"
1062,"Down","विठ्ठलवाडी सिंहगड रोड ","Vitthalwadi Sinhagad Road","VISIR2",18.483756,73.827752,"VISIR2"
1063,"UP","वृंदावन","Vrundavan","VRUND1",18.555223,73.915098,"VRUND1"
1064,"Down","वृंदावन","Vrundavan","VRUND2",18.554609,73.915238,"VRUND2"
1065,"UP","वाडेगाव फाटा","Wadegaon Phata","WGPHA1",18.64989,74.07155,"WGPHA1"
1066,"Down","वाडेगाव फाटा","Wadegaon Phata","WGPHA2",18.64424,74.07517,"WGPHA2"
1067,"Down","वाडेश्वर","Wadeshwar","WADES1",18.549214,73.929414,"WADES1"
1068,"UP","वाडीया बंगला","Wadia Bungalow","WABUN2",18.548476,73.89218667,"WABUN2"
1069,"Down","वाडीया बंगला","Wadia Bungalow","WABUN1",18.54846,73.892245,"WABUN1"
