route_id,service_id,direction_id,trip_id,trip_short_name,shape_id,wheelchair_accessible,origtrip
RED,WK,1,RED.WK.1.0800,08.00 Red Return,RED_1,1,5488
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5489
RED,WK,1,RED.WK.1., Red Return,RED_1,1,5490
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5491
RED,WK,1,RED.WK.1.0813,08.13 Red Return,RED_1,1,5492
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5493
RED,WK,1,RED.WK.1.0819,08.19 Red Return,RED_1,1,5494
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5495
RED,WK,1,RED.WK.1.0826,08.26 Red Return,RED_1,1,5496
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5497
RED,WK,1,RED.WK.1.0832,08.32 Red Return,RED_1,1,5498
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5499
RED,WK,1,RED.WK.1.0839,08.39 Red Return,RED_1,1,5500
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5501
RED,WK,1,RED.WK.1.0845,08.45 Red Return,RED_1,1,5502
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5503
RED,WK,1,RED.WK.1.0852,08.52 Red Return,RED_1,1,5504
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5505
RED,WK,1,RED.WK.1.0858,08.58 Red Return,RED_1,1,5506
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5507
RED,WK,1,RED.WK.1.0905,09.05 Red Return,RED_1,1,5508
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5509
RED,WK,1,RED.WK.1.0911,09.11 Red Return,RED_1,1,5510
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5511
RED,WK,1,RED.WK.1.0918,09.18 Red Return,RED_1,1,5512
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5513
RED,WK,1,RED.WK.1.0924,09.24 Red Return,RED_1,1,5514
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5515
RED,WK,1,RED.WK.1.0931,09.31 Red Return,RED_1,1,5516
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5517
RED,WK,1,RED.WK.1.0937,09.37 Red Return,RED_1,1,5518
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5519
RED,WK,1,RED.WK.1.0944,09.44 Red Return,RED_1,1,5520
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5521
RED,WK,1,RED.WK.1.0950,09.50 Red Return,RED_1,1,5522
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5523
RED,WK,1,RED.WK.1.0957,09.57 Red Return,RED_1,1,5524
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5525
RED,WK,1,RED.WK.1.1003,10.03 Red Return,RED_1,1,5526
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5527
RED,WK,1,RED.WK.1.1010,10.10 Red Return,RED_1,1,5528
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5529
RED,WK,1,RED.WK.1.1016,10.16 Red Return,RED_1,1,5530
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5531
RED,WK,1,RED.WK.1.1023,10.23 Red Return,RED_1,1,5532
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5533
RED,WK,1,RED.WK.1.1029,10.29 Red Return,RED_1,1,5534
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5535
RED,WK,1,RED.WK.1.1038,10.38 Red Return,RED_1,1,5628
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5629
RED,WK,1,RED.WK.1.1046,10.46 Red Return,RED_1,1,5630
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5631
RED,WK,1,RED.WK.1.1054,10.54 Red Return,RED_1,1,5632
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5633
RED,WK,1,RED.WK.1.1102,11.02 Red Return,RED_1,1,5634
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5635
RED,WK,1,RED.WK.1.1110,11.10 Red Return,RED_1,1,5636
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5637
RED,WK,1,RED.WK.1.1118,11.18 Red Return,RED_1,1,5638
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5639
RED,WK,1,RED.WK.1.1126,11.26 Red Return,RED_1,1,5640
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5641
RED,WK,1,RED.WK.1.1134,11.34 Red Return,RED_1,1,5642
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5643
RED,WK,1,RED.WK.1.1142,11.42 Red Return,RED_1,1,5644
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5645
RED,WK,1,RED.WK.1.1150,11.50 Red Return,RED_1,1,5646
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5647
RED,WK,1,RED.WK.1.1158,11.58 Red Return,RED_1,1,5648
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5649
RED,WK,1,RED.WK.1.1206,12.06 Red Return,RED_1,1,5650
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5651
RED,WK,1,RED.WK.1.1214,12.14 Red Return,RED_1,1,5652
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5653
RED,WK,1,RED.WK.1.1222,12.22 Red Return,RED_1,1,5654
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5655
RED,WK,1,RED.WK.1.1230,12.30 Red Return,RED_1,1,5656
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5657
RED,WK,1,RED.WK.1.1238,12.38 Red Return,RED_1,1,5658
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5659
RED,WK,1,RED.WK.1.1246,12.46 Red Return,RED_1,1,5660
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5661
RED,WK,1,RED.WK.1.1254,12.54 Red Return,RED_1,1,5662
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5663
RED,WK,1,RED.WK.1.1302,13.02 Red Return,RED_1,1,5664
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5665
RED,WK,1,RED.WK.1.1310,13.10 Red Return,RED_1,1,5666
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5667
RED,WK,1,RED.WK.1.1318,13.18 Red Return,RED_1,1,5668
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5669
RED,WK,1,RED.WK.1.1326,13.26 Red Return,RED_1,1,5670
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5671
RED,WK,1,RED.WK.1.1334,13.34 Red Return,RED_1,1,5672
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5673
RED,WK,1,RED.WK.1.1342,13.42 Red Return,RED_1,1,5674
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5675
RED,WK,1,RED.WK.1.1350,13.50 Red Return,RED_1,1,5676
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5677
RED,WK,1,RED.WK.1.1358,13.58 Red Return,RED_1,1,5678
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5679
RED,WK,1,RED.WK.1.1406,14.06 Red Return,RED_1,1,5680
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5681
RED,WK,1,RED.WK.1.1414,14.14 Red Return,RED_1,1,5682
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5683
RED,WK,1,RED.WK.1.1422,14.22 Red Return,RED_1,1,5684
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5685
RED,WK,1,RED.WK.1.1430,14.30 Red Return,RED_1,1,5686
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5687
RED,WK,1,RED.WK.1.1438,14.38 Red Return,RED_1,1,5688
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5689
RED,WK,1,RED.WK.1.1446,14.46 Red Return,RED_1,1,5690
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5691
RED,WK,1,RED.WK.1.1454,14.54 Red Return,RED_1,1,5692
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5693
RED,WK,1,RED.WK.1.1502,15.02 Red Return,RED_1,1,5694
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5695
RED,WK,1,RED.WK.1.1510,15.10 Red Return,RED_1,1,5696
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5697
RED,WK,1,RED.WK.1.1518,15.18 Red Return,RED_1,1,5698
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5699
RED,WK,1,RED.WK.1.1526,15.26 Red Return,RED_1,1,5700
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5701
RED,WK,1,RED.WK.1.1534,15.34 Red Return,RED_1,1,5702
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5703
RED,WK,1,RED.WK.1.1542,15.42 Red Return,RED_1,1,5704
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5705
RED,WK,1,RED.WK.1.1550,15.50 Red Return,RED_1,1,5706
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5707
RED,WK,1,RED.WK.1.1558,15.58 Red Return,RED_1,1,5708
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5709
RED,WK,1,RED.WK.1.1606,16.06 Red Return,RED_1,1,5710
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5711
RED,WK,1,RED.WK.1.1614,16.14 Red Return,RED_1,1,5712
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5713
RED,WK,1,RED.WK.1.1622,16.22 Red Return,RED_1,1,5714
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5715
RED,WK,1,RED.WK.1.1630,16.30 Red Return,RED_1,1,5716
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5717
RED,WK,1,RED.WK.1.1636,16.36 Red Return,RED_1,1,5869
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5870
RED,WK,1,RED.WK.1., Red Return,RED_1,1,5871
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5872
RED,WK,1,RED.WK.1.1649,16.49 Red Return,RED_1,1,5873
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5874
RED,WK,1,RED.WK.1.1656,16.56 Red Return,RED_1,1,5875
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5876
RED,WK,1,RED.WK.1.1702,17.02 Red Return,RED_1,1,5877
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5878
RED,WK,1,RED.WK.1.1709,17.09 Red Return,RED_1,1,5879
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5880
RED,WK,1,RED.WK.1.1715,17.15 Red Return,RED_1,1,5881
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5882
RED,WK,1,RED.WK.1.1722,17.22 Red Return,RED_1,1,5883
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5884
RED,WK,1,RED.WK.1.1728,17.28 Red Return,RED_1,1,5885
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5886
RED,WK,1,RED.WK.1.1735,17.35 Red Return,RED_1,1,5887
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5888
RED,WK,1,RED.WK.1.1741,17.41 Red Return,RED_1,1,5889
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5890
RED,WK,1,RED.WK.1.1748,17.48 Red Return,RED_1,1,5891
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5892
RED,WK,1,RED.WK.1.1754,17.54 Red Return,RED_1,1,5893
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5894
RED,WK,1,RED.WK.1.1801,18.01 Red Return,RED_1,1,5895
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5896
RED,WK,1,RED.WK.1.1807,18.07 Red Return,RED_1,1,5897
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5898
RED,WK,1,RED.WK.1.1814,18.14 Red Return,RED_1,1,5899
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5900
RED,WK,1,RED.WK.1.1820,18.20 Red Return,RED_1,1,5901
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5902
RED,WK,1,RED.WK.1.1827,18.27 Red Return,RED_1,1,5903
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5904
RED,WK,1,RED.WK.1.1833,18.33 Red Return,RED_1,1,5905
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5906
RED,WK,1,RED.WK.1.1840,18.40 Red Return,RED_1,1,5907
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5908
RED,WK,1,RED.WK.1.1846,18.46 Red Return,RED_1,1,5909
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5910
RED,WK,1,RED.WK.1.1853,18.53 Red Return,RED_1,1,5911
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5912
RED,WK,1,RED.WK.1.1859,18.59 Red Return,RED_1,1,5913
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5914
RED,WK,1,RED.WK.1.1906,19.06 Red Return,RED_1,1,5915
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5916
RED,WK,1,RED.WK.1.1912,19.12 Red Return,RED_1,1,5917
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5918
RED,WK,1,RED.WK.1.1919,19.19 Red Return,RED_1,1,5919
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5920
RED,WK,1,RED.WK.1.1925,19.25 Red Return,RED_1,1,5921
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5922
RED,WK,1,RED.WK.1.1932,19.32 Red Return,RED_1,1,5983
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5984
RED,WK,1,RED.WK.1.1940,19.40 Red Return,RED_1,1,5985
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5986
RED,WK,1,RED.WK.1.1948,19.48 Red Return,RED_1,1,5987
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5988
RED,WK,1,RED.WK.1.1956,19.56 Red Return,RED_1,1,5989
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5990
RED,WK,1,RED.WK.1.2004,20.04 Red Return,RED_1,1,5991
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5992
RED,WK,1,RED.WK.1.2012,20.12 Red Return,RED_1,1,5993
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5994
RED,WK,1,RED.WK.1.2020,20.20 Red Return,RED_1,1,5995
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5996
RED,WK,1,RED.WK.1.2028,20.28 Red Return,RED_1,1,5997
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,5998
RED,WK,1,RED.WK.1.2036,20.36 Red Return,RED_1,1,5999
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6000
RED,WK,1,RED.WK.1.2044,20.44 Red Return,RED_1,1,6001
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6002
RED,WK,1,RED.WK.1.2052,20.52 Red Return,RED_1,1,6003
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6004
RED,WK,1,RED.WK.1.2100,21.00 Red Return,RED_1,1,6005
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6006
RED,WK,1,RED.WK.1.2108,21.08 Red Return,RED_1,1,6007
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6008
RED,WK,1,RED.WK.1.2116,21.16 Red Return,RED_1,1,6009
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6010
RED,WK,1,RED.WK.1.2124,21.24 Red Return,RED_1,1,6011
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6012
RED,WK,1,RED.WK.1.2132,21.32 Red Return,RED_1,1,6013
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6014
RED,WK,1,RED.WK.1.2140,21.40 Red Return,RED_1,1,6015
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6016
RED,WK,1,RED.WK.1.2148,21.48 Red Return,RED_1,1,6017
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6018
RED,WK,1,RED.WK.1.2156,21.56 Red Return,RED_1,1,6019
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6020
RED,WK,1,RED.WK.1.2204,22.04 Red Return,RED_1,1,6021
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6022
RED,WK,1,RED.WK.1.2212,22.12 Red Return,RED_1,1,6023
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6024
RED,WK,1,RED.WK.1., Red Return,RED_1,1,6091
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6092
RED,WK,1,RED.WK.1., Red Return,RED_1,1,6093
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6094
RED,WK,1,RED.WK.1., Red Return,RED_1,1,6095
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6096
RED,WK,1,RED.WK.1., Red Return,RED_1,1,6097
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6098
RED,WK,1,RED.WK.1., Red Return,RED_1,1,6099
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6100
RED,WK,1,RED.WK.1.0626,06.26 Red Return,RED_1,1,6101
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6102
RED,WK,1,RED.WK.1.0634,06.34 Red Return,RED_1,1,6103
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6104
RED,WK,1,RED.WK.1.0642,06.42 Red Return,RED_1,1,6105
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6106
RED,WK,1,RED.WK.1.0650,06.50 Red Return,RED_1,1,6107
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6108
RED,WK,1,RED.WK.1.0658,06.58 Red Return,RED_1,1,6109
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6110
RED,WK,1,RED.WK.1.0706,07.06 Red Return,RED_1,1,6111
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6112
RED,WK,1,RED.WK.1.0714,07.14 Red Return,RED_1,1,6113
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6114
RED,WK,1,RED.WK.1.0722,07.22 Red Return,RED_1,1,6115
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6116
RED,WK,1,RED.WK.1.0730,07.30 Red Return,RED_1,1,6117
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6118
RED,WK,1,RED.WK.1.0738,07.38 Red Return,RED_1,1,6119
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6120
RED,WK,1,RED.WK.1.0746,07.46 Red Return,RED_1,1,6121
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6122
RED,WK,1,RED.WK.1.0754,07.54 Red Return,RED_1,1,6123
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6124
RED,WK,0,RED.WK.0., Red Onward,RED_0,1,6140
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4254
RED,SU,1,RED.SU.1., Red Return,RED_1,1,4255
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4256
RED,SU,1,RED.SU.1., Red Return,RED_1,1,4257
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4258
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4260
RED,SU,1,RED.SU.1., Red Return,RED_1,1,4261
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4262
RED,SU,1,RED.SU.1., Red Return,RED_1,1,4263
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4264
RED,SU,1,RED.SU.1.0626,06.26 Red Return,RED_1,1,4265
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4266
RED,SU,1,RED.SU.1.0634,06.34 Red Return,RED_1,1,4267
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4268
RED,SU,1,RED.SU.1.0642,06.42 Red Return,RED_1,1,4269
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4270
RED,SU,1,RED.SU.1.0650,06.50 Red Return,RED_1,1,4271
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4272
RED,SU,1,RED.SU.1.0658,06.58 Red Return,RED_1,1,4273
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4274
RED,SU,1,RED.SU.1.0706,07.06 Red Return,RED_1,1,4275
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4276
RED,SU,1,RED.SU.1.0714,07.14 Red Return,RED_1,1,4277
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4278
RED,SU,1,RED.SU.1.0722,07.22 Red Return,RED_1,1,4279
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4280
RED,SU,1,RED.SU.1.0730,07.30 Red Return,RED_1,1,4281
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4282
RED,SU,1,RED.SU.1.0738,07.38 Red Return,RED_1,1,4283
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4284
RED,SU,1,RED.SU.1.0746,07.46 Red Return,RED_1,1,4285
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4286
RED,SU,1,RED.SU.1.0754,07.54 Red Return,RED_1,1,4287
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4288
RED,SU,1,RED.SU.1.0802,08.02 Red Return,RED_1,1,4289
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4290
RED,SU,1,RED.SU.1.0810,08.10 Red Return,RED_1,1,4291
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4292
RED,SU,1,RED.SU.1.0818,08.18 Red Return,RED_1,1,4293
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4294
RED,SU,1,RED.SU.1.0826,08.26 Red Return,RED_1,1,4295
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4296
RED,SU,1,RED.SU.1.0834,08.34 Red Return,RED_1,1,4297
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4298
RED,SU,1,RED.SU.1.0842,08.42 Red Return,RED_1,1,4299
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4300
RED,SU,1,RED.SU.1.0850,08.50 Red Return,RED_1,1,4301
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4302
RED,SU,1,RED.SU.1.0858,08.58 Red Return,RED_1,1,4303
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4304
RED,SU,1,RED.SU.1.0906,09.06 Red Return,RED_1,1,4305
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4306
RED,SU,1,RED.SU.1.0914,09.14 Red Return,RED_1,1,4307
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4308
RED,SU,1,RED.SU.1.0922,09.22 Red Return,RED_1,1,4309
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4310
RED,SU,1,RED.SU.1.0930,09.30 Red Return,RED_1,1,4311
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4312
RED,SU,1,RED.SU.1.0938,09.38 Red Return,RED_1,1,4313
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4314
RED,SU,1,RED.SU.1.0946,09.46 Red Return,RED_1,1,4315
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4316
RED,SU,1,RED.SU.1.0954,09.54 Red Return,RED_1,1,4317
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4318
RED,SU,1,RED.SU.1.1002,10.02 Red Return,RED_1,1,4319
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4320
RED,SU,1,RED.SU.1.1010,10.10 Red Return,RED_1,1,4321
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4322
RED,SU,1,RED.SU.1.1018,10.18 Red Return,RED_1,1,4323
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4324
RED,SU,1,RED.SU.1.1026,10.26 Red Return,RED_1,1,4325
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4326
RED,SU,1,RED.SU.1.1034,10.34 Red Return,RED_1,1,4327
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4328
RED,SU,1,RED.SU.1.1042,10.42 Red Return,RED_1,1,4329
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4330
RED,SU,1,RED.SU.1.1050,10.50 Red Return,RED_1,1,4331
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4332
RED,SU,1,RED.SU.1.1058,10.58 Red Return,RED_1,1,4333
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4334
RED,SU,1,RED.SU.1.1106,11.06 Red Return,RED_1,1,4335
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4336
RED,SU,1,RED.SU.1.1114,11.14 Red Return,RED_1,1,4337
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4338
RED,SU,1,RED.SU.1.1122,11.22 Red Return,RED_1,1,4339
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4340
RED,SU,1,RED.SU.1.1130,11.30 Red Return,RED_1,1,4341
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4342
RED,SU,1,RED.SU.1.1138,11.38 Red Return,RED_1,1,4343
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4344
RED,SU,1,RED.SU.1.1146,11.46 Red Return,RED_1,1,4345
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4346
RED,SU,1,RED.SU.1.1154,11.54 Red Return,RED_1,1,4347
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4348
RED,SU,1,RED.SU.1.1202,12.02 Red Return,RED_1,1,4349
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4350
RED,SU,1,RED.SU.1.1210,12.10 Red Return,RED_1,1,4351
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4352
RED,SU,1,RED.SU.1.1218,12.18 Red Return,RED_1,1,4353
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4354
RED,SU,1,RED.SU.1.1226,12.26 Red Return,RED_1,1,4355
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4356
RED,SU,1,RED.SU.1.1234,12.34 Red Return,RED_1,1,4357
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4358
RED,SU,1,RED.SU.1.1242,12.42 Red Return,RED_1,1,4359
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4360
RED,SU,1,RED.SU.1.1250,12.50 Red Return,RED_1,1,4361
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4362
RED,SU,1,RED.SU.1.1258,12.58 Red Return,RED_1,1,4363
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4364
RED,SU,1,RED.SU.1.1306,13.06 Red Return,RED_1,1,4365
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4366
RED,SU,1,RED.SU.1.1314,13.14 Red Return,RED_1,1,4367
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4368
RED,SU,1,RED.SU.1.1322,13.22 Red Return,RED_1,1,4369
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4370
RED,SU,1,RED.SU.1.1330,13.30 Red Return,RED_1,1,4371
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4372
RED,SU,1,RED.SU.1.1338,13.38 Red Return,RED_1,1,4373
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4374
RED,SU,1,RED.SU.1.1346,13.46 Red Return,RED_1,1,4375
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4376
RED,SU,1,RED.SU.1.1354,13.54 Red Return,RED_1,1,4377
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4378
RED,SU,1,RED.SU.1.1402,14.02 Red Return,RED_1,1,4379
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4380
RED,SU,1,RED.SU.1.1410,14.10 Red Return,RED_1,1,4381
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4382
RED,SU,1,RED.SU.1.1418,14.18 Red Return,RED_1,1,4383
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4384
RED,SU,1,RED.SU.1.1426,14.26 Red Return,RED_1,1,4385
RED,SU,0,RED.SU.0., Red Onward,RED_0,1,4386
