stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1007440,53311,College Av:Broadway,,  37.8368550,-122.2512160,,,0,
1007450,56288,College Av:Chabot Rd,,  37.8471991,-122.2521325,,,0,
1007460,50955,College Av:Chabot Rd,,  37.8470318,-122.2519697,,,0,
1007470,57877,College Av:Claremont Av,,  37.8487780,-122.2522945,,,0,
1007500,56969,College Av:Lawton Av,,  37.8427909,-122.2515383,,,0,
1007520,55644,College Av:Manila Av,,  37.8400210,-122.2512610,,,0,
1007530,59959,College Av:Miles Av (Claremont Middle School),,  37.8454827,-122.2518195,,,0,
1007540,56656,College Av:Oak Grove Av (Opp. Claremont Mid. Sch.),,  37.8457243,-122.2519953,,,0,
1007550,51188,College Av:Rockridge BART Station,,  37.8445504,-122.2516867,,,0,place_ROBA
1007560,52828,College Av:Rockridge BART Station,,  37.8448670,-122.2519270,,,0,place_ROBA
1007570,52561,Colton Blvd:Asilomar Cir (East Jctn),,  37.8335824,-122.2041839,,,0,
1007580,52563,Colton Blvd:Asilomar Cir (West Jctn),,  37.8332959,-122.2049586,,,0,
1007590,52569,Colton Blvd:Asilomar Dr,,  37.8331664,-122.2052133,,,0,
1007600,52630,Colton Blvd:Chambers Dr,,  37.8349960,-122.2011050,,,0,
1007610,52690,Colton Blvd:Heartwood Dr (West Jctn),,  37.8334156,-122.2042031,,,0,
1007620,52930,Colton Blvd:Hemlock Ln,,  37.8362949,-122.2001326,,,0,
1007630,58570,Colton Blvd:Ridgewood Dr,,  37.8378854,-122.1982775,,,0,
1007650,52960,Coolidge Av:#4024,,  37.8039482,-122.2031303,,,0,
1007660,53015,Coolidge Av:Alida St,,  37.8053345,-122.2017228,,,0,
1007670,54747,Coolidge Av:Brookdale Av,,  37.7918873,-122.2147907,,,0,
1007680,53125,Coolidge Av:Carmel St,,  37.8023711,-122.2048985,,,0,
1007690,55906,Coolidge Av:Carmel St,,  37.8021941,-122.2049483,,,0,
1007700,56708,Coolidge Av:Hopkins Pl,,  37.7988072,-122.2083566,,,0,
1007710,52156,Coolidge Av:MacArthur Blvd,,  37.7986293,-122.2086913,,,0,
1007720,52365,Coolidge Av:Madeline St (Bret Harte Middle School),,  37.8006634,-122.2066644,,,0,
1007730,55916,Coolidge Av:Madeline St (Bret Harte Middle School),,  37.8004469,-122.2067063,,,0,
1007740,53160,Coolidge Av:Morgan Av,,  37.8032208,-122.2040214,,,0,
1007750,53190,Coolidge Av:Morgan Av,,  37.8032869,-122.2038162,,,0,
1007760,54886,Coolidge Av:Nicol Av,,  37.7924382,-122.2142161,,,0,
1007770,59579,Coolidge Av:Nicol Av,,  37.7927909,-122.2140921,,,0,
1007780,50322,Coolidge Av:School St,,  37.7946253,-122.2125319,,,0,
1007790,50445,Coolidge Av:School St,,  37.7945205,-122.2127715,,,0,
1007860,53920,Crocker Av:Ashmount Av,,  37.8145021,-122.2251724,,,0,
1007870,53121,Crocker Av:Ashmount Av,,  37.8144661,-122.2252779,,,0,
1007880,53960,Daisy St:#5040,,  37.7848071,-122.1818779,,,0,
1007890,56025,Daisy St:Davenport Av,,  37.7848279,-122.1812110,,,0,
1007900,56026,Daisy St:Fair Av,,  37.7845261,-122.1828120,,,0,
1007950,56210,Duncan Way:Broadway Ter,,  37.8401120,-122.2218197,,,0,
1007960,56036,Duncan Way:Broadway Ter,,  37.8400679,-122.2216546,,,0,
1007970,56051,Duncan Way:Glenwood Glade,,  37.8375924,-122.2194045,,,0,
1007980,56718,Duncan Way:Glenwood Glade (South Jctn),,  37.8376831,-122.2196403,,,0,
1007990,56052,Duncan Way:Leo Way,,  37.8389253,-122.2207129,,,0,
1008000,56053,Duncan Way:Leo Way,,  37.8386992,-122.2205798,,,0,
1008010,56059,Dunkirk Av:Glen Artney St,,  37.7532839,-122.1241306,,,0,
1008020,54534,E 10th St:2nd Av,,  37.7958205,-122.2591789,,,0,
1008030,54744,E 10th St:2nd Av,,  37.7958970,-122.2589770,,,0,
1008040,59722,E 10th St:4th Av,,  37.7946915,-122.2576213,,,0,
1008050,52883,E 10th St:4th Av,,  37.7945007,-122.2576700,,,0,
1008060,55090,E 10th St:Fallon St,,  37.7978344,-122.2631105,,,0,
1008070,58897,E 10th St:Kaiser Convention Center,,  37.7969165,-122.2608252,,,0,
1008080,55734,E 12th St:11th Av,,  37.7906545,-122.2496607,,,0,
1008090,53447,E 12th St:11th Av,,  37.7903849,-122.2496397,,,0,
1008100,56061,E 12th St:13th Av,,  37.7889548,-122.2480122,,,0,
1008110,55926,E 12th St:13th Av,,  37.7893993,-122.2482481,,,0,
1008120,56728,E 12th St:23rd Av,,  37.7825392,-122.2364596,,,0,
1008130,53256,E 12th St:23rd Av,,  37.7822649,-122.2365832,,,0,
1008140,51159,E 12th St:25th Av,,  37.7813227,-122.2344525,,,0,
1008150,56447,E 12th St:25th Av,,  37.7810145,-122.2346177,,,0,
1008160,55057,E 12th St:29th Av,,  37.7781889,-122.2300100,,,0,
1008170,56738,E 12th St:29th Av,,  37.7778834,-122.2300654,,,0,
1008180,59759,E 12th St:7th Av,,  37.7939258,-122.2533590,,,0,
1008190,55781,E 12th St:7th Av,,  37.7932913,-122.2529120,,,0,
1008200,59884,E 12th St:9th Av,,  37.7923457,-122.2515682,,,0,
1008210,57671,E 12th St:9th Av,,  37.7921696,-122.2516640,,,0,
1008220,57785,E 12th St:Fruitvale Av,,  37.7765520,-122.2267630,,,0,
1008260,55545,International Blvd:104th Av,,  37.7402318,-122.1672323,,,0,
1008280,55541,International Blvd:10th Av,,  37.7920156,-122.2495210,,,0,
1008290,58444,International Blvd:10th Av,,  37.7921598,-122.2499037,,,0,
1008300,55518,International Blvd:14th Av,,  37.7893347,-122.2457768,,,0,
1008310,55528,International Blvd:14th Av,,  37.7891969,-122.2459146,,,0,
1008320,51399,International Blvd:17th Av,,  37.7877086,-122.2429465,,,0,
1008330,56454,International Blvd:17th Av,,  37.7874456,-122.2428650,,,0,
1008340,54353,International Blvd:19th Av,,  37.7862474,-122.2408573,,,0,
1008350,51051,International Blvd:19th Av,,  37.7864420,-122.2408418,,,0,
1008370,58688,International Blvd:21st Av,,  37.7851991,-122.2387522,,,0,
1008380,56659,International Blvd:21st Av,,  37.7852167,-122.2391401,,,0,
1008400,56500,International Blvd:23rd Av,,  37.7833760,-122.2357087,,,0,
1008410,50666,International Blvd:26th Av,,  37.7814444,-122.2324907,,,0,
1008420,58666,International Blvd:26th Av,,  37.7813836,-122.2328113,,,0,
1008430,55922,International Blvd:29th Av,,  37.7792810,-122.2288719,,,0,
1008440,53599,International Blvd:29th Av,,  37.7789552,-122.2286939,,,0,
1008450,57778,International Blvd:2nd Av,,  37.7979668,-122.2564967,,,0,
1008480,51500,International Blvd:38th Av,,  37.7745893,-122.2197687,,,0,
1008490,54955,International Blvd:38th Av,,  37.7748322,-122.2197652,,,0,
1008500,54245,International Blvd:40th Av,,  37.7738822,-122.2178042,,,0,
1008510,52445,International Blvd:40th Av,,  37.7736936,-122.2179180,,,0,
1008520,54435,International Blvd:46th Av,,  37.7708720,-122.2119792,,,0,
1008530,50755,International Blvd:46th Av,,  37.7708177,-122.2113607,,,0,
1008680,51711,International Blvd:69th Av,,  37.7607727,-122.1901355,,,0,
1008690,55636,International Blvd:69th Av,,  37.7606957,-122.1904777,,,0,
1008790,51154,International Blvd:85th Av,,  37.7533937,-122.1773154,,,0,
1008830,57775,International Blvd:90th Av,,  37.7495108,-122.1741503,,,0,
1008860,55588,International Blvd:98th Av,,  37.7448180,-122.1707010,,,0,
1008880,56466,International Blvd:Durant Av,,  37.7362258,-122.1643051,,,0,
1008890,58588,International Blvd:Fruitvale Av,,  37.7775826,-122.2260404,,,0,
1008900,55449,International Blvd:Fruitvale Av,,  37.7776403,-122.2256621,,,0,
1008910,55587,International Blvd:Havenscourt Blvd,,  37.7617038,-122.1926096,,,0,
1008920,53777,International Blvd:Havenscourt Blvd,,  37.7619240,-122.1925586,,,0,
1008930,54888,International Blvd:Hegenberger Rd,,  37.7587268,-122.1863661,,,0,
1008980,55782,International Blvd:Mitchell St,,  37.7805306,-122.2309567,,,0,
1008990,52619,International Blvd:Seminary Av,,  37.7651340,-122.1993023,,,0,
1009010,55767,E 15th St:11th Av,,  37.7920395,-122.2480817,,,0,
1009020,55157,E 15th St:13th Av,,  37.7905821,-122.2464202,,,0,
1009030,59699,E 15th St:3rd Av,,  37.7979136,-122.2547202,,,0,
1009040,55166,E 15th St:5th Av,,  37.7964477,-122.2530543,,,0,
1009050,52500,E 15th St:7th Av,,  37.7949777,-122.2514007,,,0,
1009060,54200,E 15th St:9th Av,,  37.7932921,-122.2494949,,,0,
1009070,57997,E 18th St:10th Av,,  37.7946677,-122.2458526,,,0,
1009080,54008,E 18th St:10th Av,,  37.7947701,-122.2461477,,,0,
1009090,53448,E 18th St:12th Av,,  37.7932974,-122.2444953,,,0,
1009100,51651,E 18th St:12th Av,,  37.7932192,-122.2442145,,,0,
1009110,59133,E 18th St:13th Av,,  37.7924628,-122.2433614,,,0,
1009120,59976,E 18th St:14th Av,,  37.7919719,-122.2429944,,,0,
1009130,52288,E 18th St:3rd Av,,  37.7997266,-122.2523001,,,0,
1009140,52151,E 18th St:6th Av,,  37.7976926,-122.2494537,,,0,
1009150,57411,E 18th St:6th Av,,  37.7975696,-122.2491350,,,0,
1009160,52885,E 18th St:8th Av,,  37.7964247,-122.2478411,,,0,
1009170,56388,E 18th St:8th Av,,  37.7962124,-122.2477864,,,0,
1009180,57772,E 18th St:Athol Av,,  37.8004071,-122.2536556,,,0,
1009190,55696,E 18th St:Park Blvd,,  37.7990995,-122.2508520,,,0,
1009200,50858,E 21st St:14th Av,,  37.7937270,-122.2398015,,,0,
1009210,57891,E 21st St:17th Av,,  37.7927526,-122.2385635,,,0,
1009220,51022,E 21st St:17th Av,,  37.7927161,-122.2381101,,,0,
1009230,50775,E 21st St:19th Av,,  37.7914948,-122.2364849,,,0,
1009240,54533,E 21st St:19th Av,,  37.7914704,-122.2360304,,,0,
1009250,59733,E 21st St:21st Av,,  37.7902316,-122.2343739,,,0,
1009260,55171,E 21st St:21st Av,,  37.7902071,-122.2339159,,,0,
1009270,52152,E 21st St:23rd Av,,  37.7886473,-122.2315325,,,0,
1009280,53348,E 21st St:23rd Av,,  37.7887424,-122.2318948,,,0,
1009290,55783,E 21st St:24th Av,,  37.7874499,-122.2297680,,,0,
1009300,54118,E 21st St:24th Av,,  37.7874142,-122.2294710,,,0,
1009310,51858,E 24th St:10th Av,,  37.7986959,-122.2405706,,,0,
1009320,52322,E 24th St:10th Av,,  37.7986164,-122.2403073,,,0,
1009330,52652,E 24th St:12th Av,,  37.7972316,-122.2389163,,,0,
1009340,51717,E 24th St:12th Av,,  37.7971705,-122.2386716,,,0,
1009350,53633,E 24th St:8th Av,,  37.8000933,-122.2419799,,,0,
1009360,54228,E 27th St:26th Av,,  37.7914074,-122.2225259,,,0,
1009370,59775,E 27th St:26th Av,,  37.7913801,-122.2221867,,,0,
1009380,54668,E 27th St:Fruitvale Av,,  37.7905524,-122.2203938,,,0,
1009390,53558,E 31st St:Beaumont Av (14th Av Jctn),,  37.7988880,-122.2296521,,,0,
1009400,53336,E 31st St:Stuart St (Highland Hospital),,  37.7993080,-122.2317060,,,0,
1009410,55337,E 31st St:Stuart St (Opp. Highland Hospital),,  37.7993977,-122.2316740,,,0,
1009430,50899,E 31st St:Vallecito Pl,,  37.7996601,-122.2330989,,,0,
1009490,58555,Eastmont Transit Center,,  37.7692960,-122.1743581,,,0,
1009500,55175,Eastmont Transit Center,,  37.7691926,-122.1740411,,,0,
1009510,52000,Eastmont Transit Center,,  37.7689918,-122.1739030,,,0,
1009520,57000,Eastmont Transit Center,,  37.7691850,-122.1744125,,,0,
1009540,55599,Eastmont Transit Center,,  37.7689550,-122.1743667,,,0,
1009550,51666,Eastmont Transit Center,,  37.7687729,-122.1740223,,,0,
1009560,59669,Edes Av:98th Av,,  37.7362612,-122.1829070,,,0,
1009570,53993,Edes Av:98th Av,,  37.7363979,-122.1828960,,,0,
1009580,57667,Edes Av:Clara St,,  37.7377592,-122.1879246,,,0,
1009590,55348,Edes Av:Hale Av,,  37.7347970,-122.1799434,,,0,
1009600,55648,Edes Av:Hale Av,,  37.7346184,-122.1799395,,,0,
1009610,56005,Edes Av:Jones Av,,  37.7377402,-122.1883382,,,0,
1009620,55684,Edes Av:Maddux Dr,,  37.7371276,-122.1860873,,,0,
1009630,55786,Edes Av:Phelps St,,  37.7383171,-122.1904863,,,0,
1009640,55931,Edes Av:Phelps St,,  37.7386697,-122.1912378,,,0,
1009650,51899,Edes Av:Tyler St,,  37.7370934,-122.1854786,,,0,
1009660,56062,Edgewater Dr:#7303,,  37.7454945,-122.2065493,,,0,
1009670,52886,Edgewater Dr:#8000,,  37.7401465,-122.2013846,,,0,
1009680,53881,Edgewater Dr:#8001,,  37.7397959,-122.2015431,,,0,
1009690,57892,Edgewater Dr:Hassler Way,,  37.7462342,-122.2067137,,,0,
1009700,51191,Edgewater Dr:Hegenberger Rd,,  37.7373463,-122.1975630,,,0,
1009720,57422,Edgewater Dr:Pardee Ln,,  37.7433693,-122.2046847,,,0,
1009730,51554,Edgewater Dr:Pardee Ln,,  37.7435746,-122.2043947,,,0,
1009740,52858,Edgewater Dr:Pendleton Way,,  37.7372722,-122.1984132,,,0,
1009750,53882,Edgewater Dr:Roland Way,,  37.7415616,-122.2030925,,,0,
1009760,55894,Edgewater Dr:Roland Way,,  37.7419179,-122.2029431,,,0,
1009770,55897,Edwards Av:Greenly Dr,,  37.7744449,-122.1669032,,,0,
1009780,56448,Edwards Av:Sunkist Dr,,  37.7741061,-122.1679065,,,0,
1009840,53441,Embarcadero W:Broadway,,  37.7951238,-122.2764479,,,0,
1009850,57466,Embarcadero W:Franklin St,,  37.7950865,-122.2758055,,,0,
1009860,56063,Embarcadero W:Franklin St,,  37.7947033,-122.2754181,,,0,
1009890,56648,Empire Rd:Cairo Rd,,  37.7341835,-122.1949409,,,0,
1009900,57499,Empire Rd:Coral Rd (Near 98th Av),,  37.7309844,-122.1921441,,,0,
1009910,59696,Empire Rd:Coral Rd (Near 98th Av),,  37.7307767,-122.1920183,,,0,
1009920,57672,Empire Rd:Tunis Rd,,  37.7327326,-122.1949282,,,0,
1009930,53886,Empire Rd:Tunis Rd,,  37.7326598,-122.1946338,,,0,
1009940,55137,Empire Rd:Wistar Rd,,  37.7316940,-122.1931924,,,0,
1009950,58802,Empire Rd:Wistar Rd,,  37.7317530,-122.1934604,,,0,
1009960,50488,Estepa Dr:Bergedo Dr,,  37.7286486,-122.1755472,,,0,
1009970,59445,Estepa Dr:El Paseo Dr,,  37.7287220,-122.1773454,,,0,
1009990,56069,Florence Av:Alta Rd,,  37.8410294,-122.2306951,,,0,
1010000,56095,Florence Av:Broadway Ter,,  37.8421360,-122.2294224,,,0,
1010010,57896,Florence Av:Broadway Ter,,  37.8422812,-122.2291574,,,0,
1010020,50127,Florence Av:Hermosa Av,,  37.8406174,-122.2298365,,,0,
1010030,56096,Florence Av:Modoc Av,,  37.8391019,-122.2283348,,,0,
1010040,56152,Florence Av:Modoc Av,,  37.8392130,-122.2283068,,,0,
1010050,56153,Florence Av:Morpeth St,,  37.8396970,-122.2291539,,,0,
1010060,56159,Fontaine St:#9120,,  37.7615551,-122.1566874,,,0,
1010070,56162,Fontaine St:#9120,,  37.7617798,-122.1567847,,,0,
1010080,57673,Fontaine St:Crest Av (Charles Howard School),,  37.7608879,-122.1522318,,,0,
1010090,54645,Fontaine St:Crest St (Charles Howard School),,  37.7615506,-122.1515687,,,0,
1010110,53446,Fontaine St:Overpass (Near King Estates Mid. Sch.),,  37.7655002,-122.1526642,,,0,
1010120,53210,Fontaine St:Overpass (Near King Estates Mid. Sch.),,  37.7653191,-122.1529080,,,0,
1010140,51771,Foothill Blvd:11th Av,,  37.7926438,-122.2469043,,,0,
1010150,51855,Foothill Blvd:13th Av,,  37.7912292,-122.2451344,,,0,
1010170,58400,Foothill Blvd:16th Av,,  37.7900279,-122.2428085,,,0,
1010180,51517,Foothill Blvd:16th Av,,  37.7899980,-122.2424120,,,0,
1010190,59539,Foothill Blvd:18th Av,,  37.7889996,-122.2407503,,,0,
1010200,53838,Foothill Blvd:18th Av,,  37.7887804,-122.2407145,,,0,
1010210,51311,Foothill Blvd:19th Av,,  37.7881056,-122.2392600,,,0,
1010220,56900,Foothill Blvd:20th Av (Roosevelt Middle School),,  37.7875015,-122.2385894,,,0,
1010230,55232,Foothill Blvd:21st Av,,  37.7868661,-122.2371808,,,0,
1010240,55336,Foothill Blvd:23rd Av,,  37.7853885,-122.2343809,,,0,
1010250,54448,Foothill Blvd:23rd Av,,  37.7851732,-122.2343242,,,0,
1010260,59779,Foothill Blvd:24th Av,,  37.7847164,-122.2325478,,,0,
1010270,55150,Foothill Blvd:24th Av,,  37.7848180,-122.2318591,,,0,
1010280,59956,Foothill Blvd:25th Av,,  37.7845920,-122.2304534,,,0,
1010290,52900,Foothill Blvd:26th Av,,  37.7846699,-122.2294216,,,0,
1010300,55233,Foothill Blvd:27th Av,,  37.7845644,-122.2276983,,,0,
1010310,55433,Foothill Blvd:27th Av,,  37.7844510,-122.2281750,,,0,
1010320,55323,Foothill Blvd:28th Av,,  37.7842971,-122.2257652,,,0,
1010330,51775,Foothill Blvd:28th Av,,  37.7844217,-122.2253797,,,0,
1010340,56689,Foothill Blvd:2nd Av,,  37.7992816,-122.2542816,,,0,
1010360,59997,Foothill Blvd:35th Av,,  37.7817881,-122.2190921,,,0,
1010370,56699,Foothill Blvd:35th Av,,  37.7820918,-122.2189874,,,0,
1010380,55220,Foothill Blvd:38th Av,,  37.7790026,-122.2165422,,,0,
1010390,53400,Foothill Blvd:38th Av,,  37.7790454,-122.2168437,,,0,
1010400,54945,Foothill Blvd:3rd Av,,  37.7984920,-122.2535284,,,0,
1010420,51355,Foothill Blvd:41st Av,,  37.7765203,-122.2140175,,,0,
1010430,53133,Foothill Blvd:42nd Av,,  37.7761669,-122.2133420,,,0,
1010440,55223,Foothill Blvd:46th Av (Fremont High School),,  37.7736190,-122.2097579,,,0,
1010450,53655,Foothill Blvd:46th Av (Fremont High School),,  37.7738708,-122.2099052,,,0,
1010460,55883,Foothill Blvd:48th Av,,  37.7727599,-122.2074862,,,0,
1010470,56784,Foothill Blvd:50th Av,,  37.7725779,-122.2068023,,,0,
1010480,56543,Foothill Blvd:55th Av,,  37.7725486,-122.1962341,,,0,
1010490,59905,Foothill Blvd:5th Av,,  37.7972462,-122.2521016,,,0,
1010500,59797,Foothill Blvd:61st Av,,  37.7712728,-122.1876392,,,0,
1010560,51888,Foothill Blvd:68th Av,,  37.7699293,-122.1770305,,,0,
1010570,59455,Foothill Blvd:6th Av,,  37.7963100,-122.2510577,,,0,
1010580,53233,Foothill Blvd:8th Av,,  37.7948356,-122.2493850,,,0,
1010590,52822,Foothill Blvd:Avenal Av,,  37.7720171,-122.1932042,,,0,
1010610,55582,Foothill Blvd:Church St,,  37.7697066,-122.1769431,,,0,
1010620,56100,Foothill Blvd:Cole St,,  37.7727045,-122.1984647,,,0,
1010630,53933,Foothill Blvd:Cole St,,  37.7725528,-122.1986973,,,0,
1010650,53449,Foothill Blvd:Eastmont Transit Center,,  37.7692790,-122.1741484,,,0,
1010660,55566,Foothill Blvd:Eastmont Transit Center,,  37.7692632,-122.1739465,,,0,
1010670,57222,Foothill Blvd:Fruitvale Av,,  37.7835838,-122.2225151,,,0,
1010680,56660,Foothill Blvd:Fruitvale Av,,  37.7839077,-122.2230325,,,0,
1010700,50110,Foothill Blvd:Havenscourt Blvd,,  37.7702967,-122.1814971,,,0,
1010710,58765,Foothill Blvd:Havenscourt Blvd,,  37.7704642,-122.1815821,,,0,
1010720,54400,Foothill Blvd:High St,,  37.7747937,-122.2120726,,,0,
1010730,59922,Foothill Blvd:High St,,  37.7746476,-122.2115453,,,0,
1010740,55010,Foothill Blvd:Laverne Av,,  37.7722523,-122.1935910,,,0,
1010780,54322,Foothill Blvd:Trask St,,  37.7727027,-122.1963544,,,0,
1010790,57800,Foothill Blvd:Vicksburg Av,,  37.7725657,-122.2031295,,,0,
1010800,55882,Foothill Blvd:Vicksburg Av,,  37.7727202,-122.2028004,,,0,
1010920,55400,Fruitvale Av:Blossom St,,  37.7895381,-122.2205448,,,0,
1010960,54844,Fruitvale Av:Castello St,,  37.7968816,-122.2176241,,,0,
1011000,50112,Fruitvale Av:International Blvd,,  37.7773859,-122.2260880,,,0,
1011010,51223,Fruitvale Av:E 16th St,,  37.7804547,-122.2245205,,,0,
1011050,58550,Fruitvale Av:E 23rd St,,  37.7857475,-122.2220559,,,0,
1011060,55878,Fruitvale Av:E 23rd St,,  37.7853226,-122.2220745,,,0,
1011120,55119,Fruitvale Av:Foothill Blvd,,  37.7835392,-122.2229665,,,0,
1011130,55596,Fruitvale Av:Foothill Blvd,,  37.7839461,-122.2226131,,,0,
1011140,55657,Fruitvale Av:Logan St,,  37.7878442,-122.2212213,,,0,
1011200,55595,Fruitvale Av:MacArthur Blvd,,  37.8000987,-122.2163427,,,0,place_FVMA
1011220,55961,Fruitvale Av:Montana St,,  37.7985080,-122.2168330,,,0,
1011230,55622,Fruitvale Av:Montana St,,  37.7985502,-122.2170254,,,0,
1011260,58806,Fruitvale Av:Pleasant St,,  37.7970237,-122.2173998,,,0,
1011270,51066,Fruitvale Av:School St,,  37.7955895,-122.2179708,,,0,
1011290,55539,Fruitvale BART Station,,  37.7754115,-122.2255433,,,0,place_FBBA
1011300,53111,Fruitvale BART Station,,  37.7753346,-122.2253693,,,0,place_FBBA
1011310,55355,Fruitvale BART Station,,  37.7752293,-122.2252060,,,0,place_FBBA
1011320,55886,Fruitvale BART Station,,  37.7755180,-122.2254576,,,0,place_FBBA
1011330,55522,Fruitvale BART Station,,  37.7754290,-122.2252790,,,0,place_FBBA
1011340,55533,Fruitvale BART Station,,  37.7753400,-122.2251141,,,0,place_FBBA
1011350,55550,Fruitvale BART Station,,  37.7751955,-122.2248895,,,0,place_FBBA
1011360,59000,Fruitvale BART Station,,  37.7751094,-122.2247397,,,0,place_FBBA
1011370,51333,Fruitvale BART Station,,  37.7750001,-122.2245687,,,0,place_FBBA
1011400,55962,Glen Artney St:Shetland Av,,  37.7524358,-122.1234758,,,0,
1011410,51315,Glen Av:Linda Av,,  37.8262492,-122.2498943,,,0,
1011420,58997,Glen Av:Panama Ct,,  37.8253094,-122.2517968,,,0,
1011430,56191,Glencourt Dr:Homeglen Ln,,  37.8380235,-122.1957501,,,0,
1011520,56259,Golf Links Rd:#8335,,  37.7620409,-122.1622029,,,0,
1011530,58809,Golf Links Rd:98th Av,,  37.7537982,-122.1516539,,,0,
1011540,56261,Golf Links Rd:Anza Av,,  37.7546691,-122.1473513,,,0,
1011550,56263,Golf Links Rd:Anza Av,,  37.7547620,-122.1474133,,,0,
1011560,50720,Golf Links Rd:Cosgrave Av,,  37.7624220,-122.1628938,,,0,
1011570,56441,Dunkirk Av:Golf Links Rd,,  37.7530118,-122.1259814,,,0,
1011580,56269,Golf Links Rd:Elysian Fields Dr,,  37.7574295,-122.1411639,,,0,
1011590,50388,Golf Links Rd:Elysian Fields Dr,,  37.7574764,-122.1408141,,,0,
1011600,50730,Golf Links Rd:Fontaine St,,  37.7616882,-122.1591937,,,0,
1011610,59101,Golf Links Rd:Fontaine St,,  37.7615601,-122.1591717,,,0,
1011620,58955,Golf Links Rd:Grass Valley Sch. (Near Dunkirk Av),,  37.7524716,-122.1257087,,,0,
1011630,52554,Golf Links Rd:Mountain Blvd,,  37.7534514,-122.1504651,,,0,
1011640,55601,Golf Links Rd:Scotia Av,,  37.7542156,-122.1271124,,,0,
1011650,56292,Golf Links Rd:Scotia Av,,  37.7541026,-122.1273624,,,0,
1011660,58995,Grand Av:Elwood Av,,  37.8135569,-122.2468493,,,0,
1011670,56446,Grand Av:Euclid Av,,  37.8087132,-122.2514283,,,0,
1011690,51099,Grand Av:Harrison St,,  37.8107445,-122.2629615,,,0,
1011700,58085,Grand Av:Harrison St,,  37.8109952,-122.2620901,,,0,
1011710,53885,Grand Av:Jean St,,  37.8185988,-122.2449409,,,0,
1011720,55808,Grand Av:Lake Park Av,,  37.8112167,-122.2479074,,,0,
1011750,54774,Grand Av:MacArthur Blvd,,  37.8102879,-122.2489225,,,0,
1011790,58158,Grand Av:Mandana Blvd,,  37.8139494,-122.2462766,,,0,
1011800,58819,Grand Av:Park View Ter,,  37.8098232,-122.2592202,,,0,
1011810,58185,Grand Av:Park View Ter,,  37.8098562,-122.2596911,,,0,
1011820,55144,Grand Av:Perkins St,,  37.8088729,-122.2563861,,,0,
1011830,55542,Grand Av:Perkins St,,  37.8090689,-122.2559637,,,0,
1011840,57077,Grand Av:Santa Clara Av,,  37.8116438,-122.2480108,,,0,
1011850,56442,Grand Av:Staten Av,,  37.8086864,-122.2540731,,,0,
1011860,51351,Grand Av:Staten Av,,  37.8088757,-122.2536126,,,0,
1011880,52899,Grand Av:Webster St,,  37.8111110,-122.2650790,,,0,
1011890,50688,Grand Av:Weldon Av,,  37.8162420,-122.2453994,,,0,
1011900,55818,Grand Av:Weldon Av,,  37.8164164,-122.2456408,,,0,
1011910,55612,Grand Av:Wildwood Av,,  37.8186433,-122.2446286,,,0,
1011920,58826,Greenly Dr:Columbian Dr,,  37.7729046,-122.1644019,,,0,
1011930,56449,Greenly Dr:Columbian Dr,,  37.7729972,-122.1643676,,,0,
1011940,53995,Greenly Dr:Edwards Av,,  37.7744878,-122.1667041,,,0,
1011950,57443,Greenly Dr:Field St,,  37.7718000,-122.1622554,,,0,
1011960,59232,Greenly Dr:Field St,,  37.7717374,-122.1620565,,,0,
1011970,59323,Greenly Dr:Keller Av,,  37.7697051,-122.1591248,,,0,
1011980,55963,Greenly Dr:Lamp St,,  37.7704584,-122.1605608,,,0,
1011990,59002,Greenly Dr:Lamp St,,  37.7703794,-122.1601653,,,0,
1012000,54378,Grosvenor Pl:Holman Rd,,  37.8062350,-122.2310810,,,0,
1012010,59003,Grosvenor Pl:Trestle Glen Rd,,  37.8075022,-122.2310321,,,0,
1012020,57854,Hansom Dr:Coach Dr,,  37.7702391,-122.1363880,,,0,
1012030,56295,Hansom Dr:Coach Dr,,  37.7705518,-122.1362239,,,0,
1012040,50970,Hansom Dr:Pinecrest Dr,,  37.7775339,-122.1413912,,,0,
1012050,56296,Hansom Dr:Pinecrest Dr,,  37.7776828,-122.1413795,,,0,
1012060,56303,Hansom Dr:Shay Dr (South-East Jctn),,  37.7719897,-122.1362905,,,0,
1012070,56305,Hansom Dr:Shay Dr (North-West Jctn),,  37.7747730,-122.1377696,,,0,
1012080,59006,Hansom Dr:Shay Dr (North-West Jctn),,  37.7747740,-122.1376080,,,0,
1012090,56306,Hansom Dr:Shay Dr (South-East Jctn),,  37.7723013,-122.1362817,,,0,
1012100,56315,Hansom Dr:Skyline Blvd,,  37.7813431,-122.1427949,,,0,
1012110,58745,Hansom Dr:Skyline Blvd,,  37.7815363,-122.1419858,,,0,
1012120,56316,Hansom Dr:Surrey Ln,,  37.7798233,-122.1437896,,,0,
1012130,58781,Hansom Dr:Surrey Ln,,  37.7797116,-122.1435458,,,0,
1012140,58782,Harbord Dr:Amy Dr,,  37.8341741,-122.2245647,,,0,
1012150,56351,Harbord Dr:Clarewood Dr,,  37.8352740,-122.2262380,,,0,
1012160,58443,Harbord Dr:Florence Av,,  37.8371726,-122.2259924,,,0,
1012170,56352,Harbord Dr:Florence Av,,  37.8374783,-122.2265414,,,0,
1012180,50443,Harbord Dr:Hilltop Cr,,  37.8350060,-122.2257921,,,0,
